"DATE","TIME","OBS_GUST","OBS_WSPD","OBS_WDIR","OBS_PSFC","HWRFLES_GUST","HWRFLES_WSPD","HWRFLES_WDIR","HWRFLES_PSFC","HRRRLES_GUST","HRRRLES_WSPD","HRRRLES_WDIR","HRRRLES_PSFC"
20181012.000000,118,11.2926,4.69796,276,1003.6,13.9539,11.5816,263.793,1001.55,8.53517,8.30672,264.995,1001.93
20181012.000000,124,9.69404,6.79508,268,1003.6,12.1451,12.0482,267.035,1002.24,8.16536,8.15609,266.283,1002.01
20181012.000000,130,9.49358,5.49466,276,1003.8,12.8538,12.8538,263.54,1002.88,8.63211,8.39174,264.549,1003.24
20181012.000000,136,10.3931,4.3947,271,1003.9,13.0071,11.9598,263.766,1002.37,7.93515,7.85507,263.223,1003.11
20181012.000000,142,9.99216,4.79562,267,1004,13.1023,13.0282,259.063,1002.88,8.1979,8.10585,264.635,1003.45
20181012.000000,148,8.29082,5.19654,267,1004.1,13.0044,11.7454,262.73,1002.71,8.28411,8.28249,264.605,1002.69
20181012.000000,154,10.1926,5.79278,271,1004.2,12.1501,11.7204,261.31,1003.17,7.6697,7.48719,267.09,1003.5
20181012.000000,200,10.0898,5.79278,273,1004.3,11.7122,10.709,262.604,1003.25,7.95516,7.94082,268.146,1003.31
20181012.000000,206,8.19316,4.99608,266,1004.4,10.7331,9.81511,262.849,1003.9,7.68462,7.6827,263.447,1003.09
20181012.000000,212,7.39132,4.29704,270,1004.5,10.8837,9.05056,260.829,1002.99,7.82296,7.6928,266.199,1003.48
20181012.000000,218,9.29312,5.59746,265,1004.6,11.9601,11.1153,264.811,1003.9,7.51968,7.34192,268.666,1004.94
20181012.000000,224,8.0955,4.19424,272,1004.7,11.2217,8.93186,264.289,1003.65,7.38441,7.3496,268.37,1002.85
20181012.000000,230,9.99216,5.89558,267,1004.9,9.66038,8.2012,269.875,1004.46,7.51178,7.46917,265.096,1003.6
20181012.000000,236,9.19032,5.19654,270,1004.9,10.528,10.4908,267.158,1005.11,7.30192,7.07665,267.809,1003.11
20181012.000000,242,7.196,4.99608,264,1005,11.3646,11.0987,264.979,1005.19,6.72483,6.7067,269.341,1003.83
20181012.000000,248,8.69174,4.4975,271,1005.2,11.0872,9.83916,265.386,1004.96,6.98429,6.98016,265.624,1004.76
20181012.000000,254,8.19316,5.89558,268,1005.2,10.1047,8.82788,269.514,1005.54,7.16533,7.00533,262.961,1003.88
20181012.000000,300,7.69458,3.598,264,1005.2,9.13066,8.35023,266.218,1006.13,7.39361,7.35977,261.56,1005.12
20181012.000000,306,7.39132,4.99608,264,1005.3,8.92004,8.16399,264.51,1005.6,7.54761,7.42291,263.708,1003.95
20181012.000000,312,11.2926,3.598,265,1005.5,9.05514,9.05514,260.553,1005.57,7.30846,7.30846,263.988,1005.45
20181012.000000,318,7.49412,4.79562,262,1005.5,9.05716,8.37272,262.541,1006.08,7.64361,7.34498,262.107,1004.08
20181012.000000,324,6.99554,4.19424,265,1005.6,8.37205,6.35727,255.656,1005.68,7.23307,7.16804,260.796,1003.53
20181012.000000,330,6.69228,3.39754,263,1005.6,8.09593,7.82615,265.205,1006.09,7.06066,7.06066,264.647,1005.89
20181012.000000,336,7.79224,3.39754,264,1005.6,8.12987,7.72757,263.631,1005,7.20619,7.18878,264.06,1003.64
20181012.000000,342,5.89558,3.39754,262,1005.7,8.22206,8.02696,263.561,1006.12,7.11399,6.77135,265.476,1005.46
20181012.000000,348,6.69228,4.19424,266,1005.9,8.50752,8.16568,266.692,1006.57,6.7134,6.69342,261.95,1005.09
20181012.000000,354,6.69228,3.09942,265,1006,9.23814,9.01657,264.04,1007.05,6.66338,6.40835,265.346,1005.48
20181012.000000,400,5.2942,3.69566,262,1006.2,9.01728,8.12781,259.972,1006.28,6.2882,6.00013,262.473,1004.7
20181012.000000,406,4.99608,2.5957,259,1006.3,8.45986,8.30049,262.581,1006.9,5.85437,5.73269,257.669,1004.22
20181012.000000,412,7.89504,2.89896,258,1006.3,8.83416,8.13294,263.076,1006.34,5.81956,5.75626,259.822,1005.73
20181012.000000,418,5.79278,2.5957,259,1006.4,8.12477,7.96847,261.179,1006.58,5.66705,5.6303,265.995,1005.75
20181012.000000,424,6.1937,3.598,263,1006.5,8.15251,7.65053,261.017,1006.95,5.4388,5.28752,264.922,1005.45
20181012.000000,430,6.99554,3.19708,265,1006.5,8.16328,7.98537,258.331,1005.36,5.50095,5.44089,260.968,1005.65
20181012.000000,436,8.29082,4.3947,258,1006.5,8.62884,8.4584,257.166,1006.52,5.76346,5.74124,263.599,1005.9
20181012.000000,442,6.99554,3.69566,259,1006.5,8.53853,8.28928,257.841,1006.32,6.11526,6.01486,264.689,1005.44
20181012.000000,448,6.59462,3.89612,254,1006.7,8.50954,8.44297,258.018,1006.44,5.99759,5.99759,264.52,1005.92
20181012.000000,454,8.0955,4.09658,267,1006.8,8.43417,8.30047,260.421,1006.1,6.42397,6.41597,269.126,1006.82
20181012.000000,500,6.49182,3.19708,262,1006.9,8.29376,7.28306,264.654,1006.66,6.25963,6.2502,273.539,1004.96
20181012.000000,506,6.39416,3.39754,256,1006.9,8.74672,8.42143,258.923,1005.81,5.90036,5.71405,274.919,1005.72
20181012.000000,512,7.39132,4.99608,255,1006.8,8.42284,7.97112,260.41,1006.85,6.00402,6.00402,269.118,1006.28
20181012.000000,518,6.39416,4.79562,273,1006.9,8.42746,7.94624,260.378,1006.26,6.17996,6.17943,268.375,1006.44
20181012.000000,524,6.39416,2.49804,257,1007,7.98954,7.83499,258.788,1007.79,6.00247,5.86215,271.27,1006.57
20181012.000000,530,7.196,4.3947,256,1007,8.45211,8.25845,255.078,1007.19,6.1974,6.06602,271.011,1006.35
20181012.000000,536,6.59462,3.99892,260,1007.1,8.88548,8.69055,258.71,1006.87,6.18801,6.11304,272.16,1006.57
20181012.000000,542,6.09604,3.69566,256,1007.1,9.16937,8.51876,262.58,1007,5.95976,5.94432,271.689,1005.6
20181012.000000,548,6.1937,3.598,249,1007.1,8.50001,7.80104,261.564,1007.19,6.08331,5.91348,272.295,1005.62
20181012.000000,554,6.09604,3.69566,253,1007.1,7.79523,7.17273,262.026,1007.8,5.84444,5.76107,270.941,1007.75
20181012.000000,600,6.79508,3.19708,253,1007.1,7.38582,7.21044,264.917,1007.04,5.71576,5.71576,270.921,1007.03
